Survey Response ID,Answer ID,Question Type,Question Text,Answer Value,Input Type
7184797,112285089,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
7184797,112285226,industry,What is your industry when using this product?,Information Technology and Services,dropdown
7184797,112285229,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7185301,111319899,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7185301,111319905,title,Title for your review:,G2 does bring us leads and sales. More than any other software marketplace.,text_field
7185301,111319993,love,What do you like best about G2 Marketing Solutions?,"We've been with G2 for a long time. First, on a free plan, which was bringing us leads. Now we're on a paid plan, which brings even more. Support is also great.",comment
7185301,111320098,hate,What do you dislike about G2 Marketing Solutions?,"Nothing to dislike really. Well, maybe one thing: review campaigns with a gift card bonus from G2 didn't work for us that good.",comment
7185301,111320146,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 brings us qualified leads and forms a good image of our software on the Internet thanks to unbiased user reviews.,comment
7185301,111320228,categories,For which purposes do you use G2 Marketing Solutions?,"['Online Reputation Management', 'Technology Review Platforms']",categories
7185301,111320246,employment_position,At which organization did you most recently use G2 Marketing Solutions?,,employment_position
7185301,111320264,company_size,What was your organization size when working with G2 Marketing Solutions?,51-200 employees,dropdown
7185301,111320308,industry,What is your industry when using this product?,Computer Software,dropdown
7185301,111320329,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7186446,111327818,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7186446,111327821,company,At which organization did you most recently use G2 Marketing Solutions?,Image Relay,text_field
7186446,111327824,company_size,What was your organization size when working with G2 Marketing Solutions?,11-50 employees,dropdown
7186446,111327832,industry,What is your industry when using this product?,Computer Software,dropdown
7186446,111327849,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7186446,111327890,product_role,What is your primary role when using G2 Marketing Solutions?,Administrator,dropdown
7186446,111327928,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
7186446,111327957,reward_country,Please let us know what country you are in so we know what reward to send.,United States,dropdown
7186446,111328116,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
7186446,111328134,title,Title for your review:,Great Intent Data & Product Review Platform!,text_field
7186453,111327785,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,7.0,slider_nps
7186453,111327799,title,Title for your review:,G2 SaaS user review,text_field
7186453,111327816,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,It was a great place for reviews and research by potential buyers,comment
7186453,111327820,categories,For which purposes do you use G2 Marketing Solutions?,['Technology Review Platforms'],categories
7186453,111327822,company,At which organization did you most recently use G2 Marketing Solutions?,Amplifi,text_field
7186453,111327831,company_size,What was your organization size when working with G2 Marketing Solutions?,2-10 employees,dropdown
7186453,111327839,industry,What is your industry when using this product?,Marketing and Advertising,dropdown
7186453,111327843,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
7186453,111327937,product_role,What is your primary role when using G2 Marketing Solutions?,User,dropdown
7186453,111327946,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
7186990,111331182,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,8.0,slider_nps
7186990,111572503,title,Title for your review:,Great support team,text_field
7186990,111572542,love,What do you like best about G2 Marketing Solutions?,The support team - Jade and Nathan are always on hand whenever we have questions. They help us to get the best out of the platform and maximise the data we get from G2 as much as possible.,comment
7186990,111572610,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,"We've seen a significant increase in our reviews since running an incentive campaign through our CSM team, which has meant our scores match or exceed our competitors. We've also seen a big increase in our intent data directly from G2, which has enabled us to be really targeted with our retargeting campaigns.",comment
